"","OTU","Sample","Abundance","sample_Sample","Experiment","Temperature","Treatment","Week","is.neg","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"16474","sq4232","MM_Nab_C4_",0.0001632528,"MM_Nab_C4_","Summer",26,"Few Small",5,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae",NA,NA
"16475","sq5472","MM_Nab_C4_",0.0001632528,"MM_Nab_C4_","Summer",26,"Few Small",5,FALSE,"Bacteria","Patescibacteria","Parcubacteria","GWA2-38-13b","Order_GWA2-38-13b",NA,NA
"16476","sq153","Mat_7P_TCATTC_",0.0001632059,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA
"16477","sq3574","Mat_7P_TCATTC_",0.0001632059,"Mat_7P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"16478","sq1042","Mat_29P_TCCCGA_",0.0001629849,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Order_Polyangiales",NA,NA
"16479","sq2184","Mat_29P_TCCCGA_",0.0001629849,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","pItb-vmat-80","Order_pItb-vmat-80",NA,NA
"16480","sq2423","Mat_29P_TCCCGA_",0.0001629849,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","eub62A3","Order_eub62A3",NA,NA
"16481","sq3177","Mat_29P_TCCCGA_",0.0001629849,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"16482","sq5028","Mat_29P_TCCCGA_",0.0001629849,"Mat_29P_TCCCGA_","Summer",26,"Few Large",3,FALSE,"Bacteria","PAUC34f","Phylum_PAUC34f","Phylum_PAUC34f","Phylum_PAUC34f",NA,NA
"16483","sq2827","Mat_5P_TATAAT_",0.0001629571,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3",NA,NA
"16484","sq3574","Mat_5P_TATAAT_",0.0001629571,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Planctomycetota","Pla4 lineage","Class_Pla4 lineage","Class_Pla4 lineage",NA,NA
"16485","sq3882","Mat_5P_TATAAT_",0.0001629571,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 9","Order_Subgroup 9",NA,NA
"16486","sq632","Mat_5P_TATAAT_",0.0001629571,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"16487","sq7178","Mat_5P_TATAAT_",0.0001629571,"Mat_5P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","MBAE14",NA,NA
"16488","sq1057","Mat_12P_TCATTC_",0.0001627243,"Mat_12P_TCATTC_","Summer",26,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"16489","sq3882","Mat_12P_TCATTC_",0.0001627243,"Mat_12P_TCATTC_","Summer",26,"ND",1,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 9","Order_Subgroup 9",NA,NA
"16490","sq792","Mat_12P_TCATTC_",0.0001627243,"Mat_12P_TCATTC_","Summer",26,"ND",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae",NA,NA
"16491","sq822","Mat_12P_TCATTC_",0.0001627243,"Mat_12P_TCATTC_","Summer",26,"ND",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Order_Bacteroidales",NA,NA
"16492","sq1430","Mat_8P_TCATTC_",0.0001626259,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA,NA
"16493","sq222","Mat_8P_TCATTC_",0.0001626259,"Mat_8P_TCATTC_","Summer",26,"Few Small",1,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Sva1033",NA,NA
"16494","sq1479","Mat_4P_TATAAT_",0.0001624168,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Gemmatimonadota","PAUC43f marine benthic group","Class_PAUC43f marine benthic group","Class_PAUC43f marine benthic group",NA,NA
"16495","sq169","Mat_4P_TATAAT_",0.0001624168,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"16496","sq1986","Mat_4P_TATAAT_",0.0001624168,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Myxococcota","Polyangia","MidBa8","Order_MidBa8",NA,NA
"16497","sq2659","Mat_4P_TATAAT_",0.0001624168,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Order_Rickettsiales",NA,NA
"16498","sq640","Mat_4P_TATAAT_",0.0001624168,"Mat_4P_TATAAT_","Summer",26,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae",NA,NA
"16499","sq109","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"16500","sq1249","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Acidobacteriota","Subgroup 21","Class_Subgroup 21","Class_Subgroup 21",NA,NA
"16501","sq1259","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Myxococcota","Polyangia","UASB-TL25","Order_UASB-TL25",NA,NA
"16502","sq1285","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA,NA
"16503","sq2081","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae",NA,NA
"16504","sq2132","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Order_Verrucomicrobiales",NA,NA
"16505","sq21846","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA,NA
"16506","sq2755","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,NA
"16507","sq2959","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","C2U",NA,NA
"16508","sq3206","Mat_22P_TCCCGA_",0.0001621056,"Mat_22P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae",NA,NA
"16509","sq311","Mat_14P_TCATTC_",0.0001617786,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Class_Cyanobacteriia","Class_Cyanobacteriia",NA,NA
"16510","sq3497","Mat_14P_TCATTC_",0.0001617786,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17","Order_Subgroup 17",NA,NA
"16511","sq3549","Mat_14P_TCATTC_",0.0001617786,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","NRL2","Order_NRL2",NA,NA
"16512","sq3820","Mat_14P_TCATTC_",0.0001617786,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Chloroflexi","Ktedonobacteria","MVP-21","Order_MVP-21",NA,NA
"16513","sq640","Mat_14P_TCATTC_",0.0001617786,"Mat_14P_TCATTC_","Summer",22,"HD",3,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae",NA,NA
"16514","sq2754","MM_Nab_C10_",0.0001617545,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Order_Caulobacterales",NA,NA
"16515","sq2945","MM_Nab_C10_",0.0001617545,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Patescibacteria","Parcubacteria","Class_Parcubacteria","Class_Parcubacteria",NA,NA
"16516","sq3177","MM_Nab_C10_",0.0001617545,"MM_Nab_C10_","Summer",26,"ND",5,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"16517","sq12647","MM_Nab_B4_",0.000161444,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Spirochaetota","Brachyspirae","Brachyspirales","Brachyspiraceae",NA,NA
"16518","sq1653","MM_Nab_B4_",0.000161444,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae",NA,NA
"16519","sq3058","MM_Nab_B4_",0.000161444,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae",NA,NA
"16520","sq3842","MM_Nab_B4_",0.000161444,"MM_Nab_B4_","Summer",22,"Few Small",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","S-70","Order_S-70",NA,NA
"16521","sq1200","MM_Nab_B5_",0.0001613362,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4",NA,NA
"16522","sq354","MM_Nab_B5_",0.0001613362,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA,NA
"16523","sq534","MM_Nab_B5_",0.0001613362,"MM_Nab_B5_","Summer",22,"Few Small",5,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Order_Actinomarinales",NA,NA
"16524","sq1995","MM_Nab_A6_",0.0001610195,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","ST-NAGAB-D1",NA,NA
"16525","sq2423","MM_Nab_A6_",0.0001610195,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","eub62A3","Order_eub62A3",NA,NA
"16526","sq3549","MM_Nab_A6_",0.0001610195,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","NRL2","Order_NRL2",NA,NA
"16527","sq421","MM_Nab_A6_",0.0001610195,"MM_Nab_A6_","Summer",22,"Many Small",1,FALSE,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae",NA,NA
"16528","sq3882","MM_Nab_B9_",0.0001607652,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 9","Order_Subgroup 9",NA,NA
"16529","sq4719","MM_Nab_B9_",0.0001607652,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Zavarziniales","Order_Zavarziniales",NA,NA
"16530","sq5673","MM_Nab_B9_",0.0001607652,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","Patescibacteria","Parcubacteria","Candidatus Campbellbacteria","Order_Candidatus Campbellbacteria",NA,NA
"16531","sq6148","MM_Nab_B9_",0.0001607652,"MM_Nab_B9_","Summer",22,"Many Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","MSB-4B10","Order_MSB-4B10",NA,NA
"16532","sq169","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"16533","sq1823","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA
"16534","sq2132","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Order_Verrucomicrobiales",NA,NA
"16535","sq2193","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae",NA,NA
"16536","sq2644","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Order_Rhizobiales",NA,NA
"16537","sq3882","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 9","Order_Subgroup 9",NA,NA
"16538","sq5767","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","Order_Absconditabacteriales (SR1)",NA,NA
"16539","sq9159","Mat_30P_TCGGCA_",0.0001606741,"Mat_30P_TCGGCA_","Summer",26,"Few Large",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","Order_AT-s3-44",NA,NA
"16540","sq13043","MM_Nab_A11_",0.0001603315,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Kerfeldbacteria","Order_Candidatus Kerfeldbacteria",NA,NA
"16541","sq13788","MM_Nab_A11_",0.0001603315,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Woesebacteria","Order_Candidatus Woesebacteria",NA,NA
"16542","sq2121","MM_Nab_A11_",0.0001603315,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA4486","Order_UBA4486",NA,NA
"16543","sq4329","MM_Nab_A11_",0.0001603315,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Order_Chthoniobacterales",NA,NA
"16544","sq956","MM_Nab_A11_",0.0001603315,"MM_Nab_A11_","Summer",22,"HD",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"16545","sq2088","MM_Nab_A4_",0.0001602872,"MM_Nab_A4_","Summer",22,"Few Small",1,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Order_Vampirovibrionales",NA,NA
"16546","sq3177","MM_Nab_A4_",0.0001602872,"MM_Nab_A4_","Summer",22,"Few Small",1,FALSE,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA
"16547","sq3581","MM_Nab_A4_",0.0001602872,"MM_Nab_A4_","Summer",22,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1 clade",NA,NA
"16548","sq1849","MM_Nab_A4_",0.0001602872,"MM_Nab_A4_","Summer",22,"Few Small",1,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae",NA,NA
"16549","sq1131","MM_Nab_B11_",0.0001601214,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Candidatus Peregrinibacteria","Order_Candidatus Peregrinibacteria",NA,NA
"16550","sq2634","MM_Nab_B11_",0.0001601214,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Order_Chromatiales",NA,NA
"16551","sq610","MM_Nab_B11_",0.0001601214,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1",NA,NA
"16552","sq619","MM_Nab_B11_",0.0001601214,"MM_Nab_B11_","Summer",22,"ND",5,FALSE,"Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Class_BD2-11 terrestrial group","Class_BD2-11 terrestrial group",NA,NA
"16553","sq3842","MM_Nab_B1_",0.0001600993,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","S-70","Order_S-70",NA,NA
"16554","sq1458","MM_Nab_B1_",0.0001600993,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae",NA,NA
"16555","sq1502","MM_Nab_B1_",0.0001600993,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Chloroflexi","Phylum_Chloroflexi","Phylum_Chloroflexi","Phylum_Chloroflexi",NA,NA
"16556","sq327","MM_Nab_B1_",0.0001600993,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae",NA,NA
"16557","sq3497","MM_Nab_B1_",0.0001600993,"MM_Nab_B1_","Summer",22,"Few Large",5,FALSE,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17","Order_Subgroup 17",NA,NA
"16558","sq1241","MM_Nab_B10_",0.0001598231,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Order_Ectothiorhodospirales",NA,NA
"16559","sq1788","MM_Nab_B10_",0.0001598231,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","FW113","Phylum_FW113","Phylum_FW113","Phylum_FW113",NA,NA
"16560","sq3549","MM_Nab_B10_",0.0001598231,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","NRL2","Order_NRL2",NA,NA
"16561","sq3058","MM_Nab_B10_",0.0001598231,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae",NA,NA
"16562","sq5767","MM_Nab_B10_",0.0001598231,"MM_Nab_B10_","Summer",22,"ND",5,FALSE,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","Order_Absconditabacteriales (SR1)",NA,NA
"16563","sq6537","Mat_23P_TCCCGA_",0.0001594388,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus Jidaibacter",NA,NA
"16564","sq1788","Mat_23P_TCCCGA_",0.0001594388,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","FW113","Phylum_FW113","Phylum_FW113","Phylum_FW113",NA,NA
"16565","sq2711","Mat_23P_TCCCGA_",0.0001594388,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"16566","sq3173","Mat_23P_TCCCGA_",0.0001594388,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Cyanobacteria","Phylum_Cyanobacteria","Phylum_Cyanobacteria","Phylum_Cyanobacteria",NA,NA
"16567","sq465","Mat_23P_TCCCGA_",0.0001594388,"Mat_23P_TCCCGA_","Summer",22,"Many Small",3,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae",NA,NA
"16568","sq1200","MM_Nab_A9_",0.0001589974,"MM_Nab_A9_","Summer",22,"ND",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4",NA,NA
"16569","sq3842","MM_Nab_A9_",0.0001589974,"MM_Nab_A9_","Summer",22,"ND",1,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","S-70","Order_S-70",NA,NA
"16570","sq14153","MM_Nab_A2_",0.0001588168,"MM_Nab_A2_","Summer",22,"Few Large",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA
"16571","sq3606","MM_Nab_A2_",0.0001588168,"MM_Nab_A2_","Summer",22,"Few Large",1,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae",NA,NA
"16572","sq10397","MM_Nab_C12_",0.0001587422,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Patescibacteria","ABY1","Candidatus Magasanikbacteria","Order_Candidatus Magasanikbacteria",NA,NA
"16573","sq1886","MM_Nab_C12_",0.0001587422,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","ST-12K33",NA,NA
"16574","sq6182","MM_Nab_C12_",0.0001587422,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae",NA,NA
"16575","sq4887","MM_Nab_C12_",0.0001587422,"MM_Nab_C12_","Summer",26,"ND",5,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA,NA
"16576","sq2444","MM_Nab_B12_",0.0001585426,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Geitlerinemaceae",NA,NA
"16577","sq3545","MM_Nab_B12_",0.0001585426,"MM_Nab_B12_","Summer",22,"ND",5,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Order_Dadabacteriales",NA,NA
"16578","sq640","MM_Nab_C6_",0.0001583531,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae",NA,NA
"16579","sq4922","MM_Nab_C6_",0.0001583531,"MM_Nab_C6_","Summer",26,"Few Small",5,FALSE,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae",NA,NA
"16580","sq1334","Mat_9P_TCATTC_",0.0001579257,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Myxococcota","Polyangia","Blfdi19","Order_Blfdi19",NA,NA
"16581","sq1539","Mat_9P_TCATTC_",0.0001579257,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes VC2.1 Bac22","Order_Bacteroidetes VC2.1 Bac22",NA,NA
"16582","sq3096","Mat_9P_TCATTC_",0.0001579257,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Myxococcota","Phylum_Myxococcota","Phylum_Myxococcota","Phylum_Myxococcota",NA,NA
"16583","sq4499","Mat_9P_TCATTC_",0.0001579257,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Order_Gastranaerophilales",NA,NA
"16584","sq5186","Mat_9P_TCATTC_",0.0001579257,"Mat_9P_TCATTC_","Summer",26,"Many Small",1,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"16585","sq1042","MM_Nab_B7_",0.000157669,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Myxococcota","Polyangia","Polyangiales","Order_Polyangiales",NA,NA
"16586","sq156","MM_Nab_B7_",0.000157669,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","ML635J-40 aquatic group",NA,NA
"16587","sq12940","MM_Nab_B7_",0.000157669,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"16588","sq890","MM_Nab_B7_",0.000157669,"MM_Nab_B7_","Summer",22,"Many Small",5,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae",NA,NA
"16589","sq1673","MM_Nab_C1_",0.0001575387,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Chloroflexi","KD4-96","Class_KD4-96","Class_KD4-96",NA,NA
"16590","sq1922","MM_Nab_C1_",0.0001575387,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Dependentiae","Babeliae","Babeliales","Order_Babeliales",NA,NA
"16591","sq2535","MM_Nab_C1_",0.0001575387,"MM_Nab_C1_","Summer",26,"Few Large",5,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae",NA,NA
"16592","sq1653","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae",NA,NA
"16593","sq167","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","LCP-89","Phylum_LCP-89","Phylum_LCP-89","Phylum_LCP-89",NA,NA
"16594","sq2121","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","UBA4486","Order_UBA4486",NA,NA
"16595","sq2193","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae",NA,NA
"16596","sq2423","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","eub62A3","Order_eub62A3",NA,NA
"16597","sq3029","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","Order_EPR3968-O8a-Bc78",NA,NA
"16598","sq3094","MM_Nab_A5_",0.0001573905,"MM_Nab_A5_","Summer",22,"Few Small",1,FALSE,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","SBYZ-1017",NA,NA
